station,year,severity,collision,road_type,lat,lng,fatal,crash_id
HSR Layout,2023,Grievous Injury,Not Applicable,Minor District Road,12.91624,77.635299,0,4310
HSR Layout,2023,Grievous Injury,Vehicle to Vehicle,Others,12.919801,77.654117,0,4311
HSR Layout,2023,Damage Only,Vehicle to Vehicle,Two way,12.891449,77.673498,0,4312
HSR Layout,2023,Grievous Injury,Vehicle to Vehicle,Service Road,12.91752,77.640907,0,4313
HSR Layout,2023,Grievous Injury,Hit pedestrian,State Highway,12.919847,77.642982,0,4314
HSR Layout,2023,Simple Injury,Vehicle to Vehicle,Two way,12.910056,77.627876,0,4315
HSR Layout,2023,Fatal,Not Applicable,Others,12.916199,77.637202,1,4316
HSR Layout,2023,Fatal,Hit pedestrian,Others,12.913238,77.69849,1,4317
HSR Layout,2023,Fatal,Not Applicable,Others,12.92348,77.646612,1,4318
HSR Layout,2023,Fatal,Vehicle to Vehicle,Two way,12.910441,77.649166,1,4319
HSR Layout,2023,Grievous Injury,Vehicle to Vehicle,Two way,12.912101,77.632436,0,4320
HSR Layout,2023,Grievous Injury,Vehicle to Vehicle,Others,12.90843,77.632606,0,4321
HSR Layout,2023,Damage Only,Vehicle to Vehicle,Two way,12.919485,77.649965,0,4322
HSR Layout,2023,Grievous Injury,Hit bicyclist,Others,12.92455,77.645399,0,4323
HSR Layout,2023,Fatal,Vehicle to Vehicle,Others,12.91501,77.649102,1,4324
HSR Layout,2023,Grievous Injury,Vehicle to Vehicle,Others,12.919748,77.643174,0,4325
HSR Layout,2023,Grievous Injury,Vehicle to Vehicle,Residential Street,12.914829,77.648943,0,4326
HSR Layout,2023,Grievous Injury,Vehicle to Vehicle,Others,12.905805,77.69897,0,4327
HSR Layout,2023,Fatal,Not Applicable,Others,12.913377,77.651819,1,4328
Hulimavu,2016,Damage Only,Others,City or Town Road,12.900772,77.5858,0,4329
Hulimavu,2016,Simple Injury,Hit and Run,City or Town Road,12.901685,77.586,0,4330
Hulimavu,2017,Fatal,Hit pedestrian,City or Town Road,12.905104,77.595895,1,4331
Hulimavu,2018,Fatal,Hit pedestrian,NH,12.88288,77.647816,1,4332
Hulimavu,2018,Simple Injury,Hit pedestrian,City or Town Road,12.879622,77.624538,0,4333
Hulimavu,2018,Grievous Injury,Hit and Run,City or Town Road,12.875975,77.616997,0,4334
Hulimavu,2018,Grievous Injury,Rear end,City or Town Road,12.858124,77.588978,0,4335
Hulimavu,2018,Simple Injury,Head on,City or Town Road,12.843651,77.588133,0,4336
Hulimavu,2018,Grievous Injury,Hit and Run,City or Town Road,12.841579,77.588478,0,4337
Hulimavu,2018,Simple Injury,Hit and Run,City or Town Road,12.890175,77.635205,0,4338
Hulimavu,2018,Simple Injury,Rear end,NH,12.881771,77.644465,0,4339
Hulimavu,2018,Damage Only,Rear end,NH,12.884345,77.642784,0,4340
Hulimavu,2018,Simple Injury,Hit pedestrian,NH,12.889136,77.63991,0,4341
Hulimavu,2018,Fatal,Rear end,City or Town Road,12.858454,77.589065,1,4342
Hulimavu,2018,Fatal,Rear end,Service Road,12.886605,77.641664,1,4343
Hulimavu,2018,Fatal,Rear end,City or Town Road,12.863824,77.591082,1,4344
Hulimavu,2018,Simple Injury,Head on,City or Town Road,12.878794,77.609718,0,4345
Hulimavu,2018,Simple Injury,Rear end,City or Town Road,12.865951,77.591839,0,4346
Hulimavu,2018,Simple Injury,Rear end,City or Town Road,12.842775,77.588296,0,4347
Hulimavu,2018,Simple Injury,Head on,City or Town Road,12.8778,77.627516,0,4348
Hulimavu,2018,Grievous Injury,Hit and Run,City or Town Road,12.867023,77.592328,0,4349
Hulimavu,2018,Simple Injury,Hit pedestrian,Others,12.883206,77.608383,0,4350
Hulimavu,2019,Grievous Injury,Head on,City or Town Road,12.87812,77.6298,0,4351
Hulimavu,2019,Damage Only,Not Applicable,Others,12.87082,77.61627,0,4352
Hulimavu,2019,Grievous Injury,Hit bicyclist,Not Applicable,12.8756084538293,77.6261024549603,0,4353
Hulimavu,2019,Damage Only,Vehicle to Vehicle,Others,12.8623,77.5905,0,4354
Hulimavu,2019,Simple Injury,Hit parked vehicle,City or Town Road,12.86737,77.61921,0,4355
Hulimavu,2019,Damage Only,Vehicle to Vehicle,Two way,12.8489,77.5882,0,4356
Hulimavu,2019,Simple Injury,Hit pedestrian,Service Road,12.88506,77.64263,0,4357
Hulimavu,2019,Grievous Injury,Not Applicable,Others,12.850724,77.591194,0,4358
Hulimavu,2019,Simple Injury,Vehicle to Vehicle,Others,12.8833,77.6248,0,4359
Hulimavu,2019,Simple Injury,Vehicle to Vehicle,Others,12.8533,77.5969,0,4360
Hulimavu,2019,Grievous Injury,Vehicle to Vehicle,Others,12.88326,77.6247,0,4361
Hulimavu,2020,Fatal,Vehicle to Vehicle,Others,12.88653,77.61044,1,4362
Hulimavu,2020,Fatal,Not Applicable,Others,12.87394,77.64178,1,4363
Hulimavu,2020,Damage Only,Vehicle to Vehicle,Others,12.879446,77.619629,0,4364
Hulimavu,2020,Fatal,Not Applicable,Others,12.877756,77.627039,1,4365
Hulimavu,2020,Simple Injury,Hit bicyclist,Others,12.885,77.5964,0,4366
Hulimavu,2021,Grievous Injury,Hit pedestrian,NH,12.885365,77.6417685,0,4367
Hulimavu,2022,Damage Only,Vehicle to Vehicle,Expressway,12.849892,77.58892,0,4368
Hulimavu,2022,Grievous Injury,Vehicle to Vehicle,Others,12.8872138,77.5983456,0,4369
Hulimavu,2023,Damage Only,Vehicle to Vehicle,Major District Road,12.867043,77.620473,0,4370
Hulimavu,2023,Damage Only,Vehicle to Vehicle,State Highway,12.858709,77.599578,0,4371
Hulimavu,2023,Grievous Injury,Vehicle to Vehicle,Expressway,12.854011,77.604986,0,4372
Hulimavu,2023,Grievous Injury,Vehicle to Vehicle,State Highway,12.858165,77.588903,0,4373
Hulimavu,2023,Grievous Injury,Vehicle to Vehicle,State Highway,12.871061,77.593621,0,4374
Hulimavu,2023,Fatal,Hit pedestrian,State Highway,12.845495,77.587539,1,4375
Hulimavu,2023,Grievous Injury,Vehicle to Vehicle,Others,12.841197,77.592353,0,4376
Hulimavu,2023,Grievous Injury,Vehicle to Vehicle,State Highway,12.863037,77.591419,0,4377
Hulimavu,2023,Simple Injury,Vehicle to Vehicle,Others,12.874702,77.648525,0,4378
Hulimavu,2023,Simple Injury,Vehicle to Vehicle,State Highway,12.854335,77.588587,0,4379
Hulimavu,2023,Damage Only,Vehicle to Vehicle,State Highway,12.855088,77.588697,0,4380
Hulimavu,2023,Grievous Injury,Vehicle to Vehicle,Arterial,12.841406,77.5911,0,4381
Hulimavu,2023,Grievous Injury,Vehicle to Vehicle,State Highway,12.884154,77.596172,0,4382
Hulimavu,2023,Fatal,Vehicle to Vehicle,State Highway,12.875798,77.595241,1,4383
Hulimavu,2023,Grievous Injury,Vehicle to Vehicle,State Highway,12.866039,77.591905,0,4384
Hulimavu,2023,Grievous Injury,Hit pedestrian,Others,12.877764,77.625558,0,4385
Hulimavu,2023,Grievous Injury,Vehicle to Vehicle,Expressway,12.854601,77.60723,0,4386
Hulimavu,2023,Fatal,Not Applicable,State Highway,12.859847,77.590067,1,4387
Hulimavu,2023,Fatal,Vehicle to Vehicle,Expressway,12.824156,77.602593,1,4388
Hulimavu,2023,Damage Only,Vehicle to Vehicle,Others,12.880685,77.599976,0,4389
Hulimavu,2023,Grievous Injury,Not Applicable,Others,12.854314,77.599608,0,4390
Hulimavu,2023,Fatal,Vehicle to Vehicle,Others,12.893639,77.637205,1,4391
Hulimavu,2023,Fatal,Not Applicable,NH,12.882784,77.644219,1,4392
Hulimavu,2023,Grievous Injury,Vehicle to Vehicle,Others,12.884761,77.602427,0,4393
Hulimavu,2023,Grievous Injury,Vehicle to Vehicle,Sub Arterial,12.878115,77.625166,0,4394
Hulimavu,2023,Grievous Injury,Vehicle to Vehicle,NH,12.890889,77.63835,0,4395
Hulimavu,2023,Grievous Injury,Vehicle to Vehicle,State Highway,12.865568,77.591851,0,4396
Hulimavu,2023,Grievous Injury,Vehicle to Vehicle,Expressway,12.853117,77.594814,0,4397
Hulimavu,2023,Grievous Injury,Vehicle to Vehicle,NH,12.888916,77.640079,0,4398
Hulimavu,2023,Fatal,Vehicle to Vehicle,NH,12.887481,77.641095,1,4399
Hulimavu,2023,Simple Injury,Hit pedestrian,Expressway,12.853505,77.596965,0,4400
Hulimavu,2023,Grievous Injury,Vehicle to Vehicle,Others,12.872775,77.6247,0,4401
Hulimavu,2023,Grievous Injury,Vehicle to Vehicle,Others,12.86379,77.622833,0,4402
Hulimavu,2023,Grievous Injury,Vehicle to Vehicle,NH,12.885524,77.641748,0,4403
Hulimavu,2023,Simple Injury,Vehicle to Vehicle,Others,12.88087,77.617372,0,4404
Hulimavu,2023,Simple Injury,Vehicle to Vehicle,NH,12.890398,77.63824,0,4405
Hulimavu,2023,Fatal,Hit pedestrian,Others,12.884237,77.596201,1,4406
Hulimavu,2023,Simple Injury,Hit pedestrian,Others,12.85573,77.589952,0,4407
Jalahalli,2016,Simple Injury,Head on,Arterial,13.03,77.313,0,4408
Jalahalli,2016,Fatal,Head on,Arterial,13.0237,77.3342,1,4409
Jalahalli,2016,Fatal,Rear end,City or Town Road,13.0449,77.3008,1,4410
Jalahalli,2016,Simple Injury,Rear end,City or Town Road,13.0238,77.3332,0,4411
Jalahalli,2016,Simple Injury,Others,City or Town Road,13.0258,77.3313,0,4412
Jalahalli,2016,Damage Only,Rear end,Arterial,13.0244,77.3323,0,4413
Jalahalli,2016,Damage Only,Head on,Sub Arterial,13.0349,77.3026,0,4414
Jalahalli,2016,Simple Injury,Hit pedestrian,City or Town Road,13.0256,77.33,0,4415
Jalahalli,2016,Damage Only,Rear end,City or Town Road,13.0222,77.3235,0,4416
Jalahalli,2017,Simple Injury,Head on,Arterial,13.0237,77.3312,0,4417
Jalahalli,2017,Simple Injury,Head on,Sub Arterial,13.115487,77.48623,0,4418
Jalahalli,2017,Simple Injury,Hit pedestrian,Arterial,13.086744,77.496082,0,4419
Jalahalli,2017,Simple Injury,Head on,Arterial,13.050659,77.542676,0,4420
Jalahalli,2017,Simple Injury,Head on,Sub Arterial,13.054568,77.54144,0,4421
Jalahalli,2017,Simple Injury,Rear end,Arterial,13.052388,77.529403,0,4422
Jalahalli,2017,Simple Injury,Head on,Arterial,13.0244,77.3323,0,4423
Jalahalli,2017,Simple Injury,Right Turn Collision,Arterial,13.0519,77.551963,0,4424
Jalahalli,2017,Simple Injury,Hit pedestrian,Residential Street,13.064412,77.508734,0,4425
Jalahalli,2017,Simple Injury,Rear end,Arterial,13.0414,77.3014,0,4426
Jalahalli,2017,Fatal,Head on,Arterial,13.0307,77.3144,1,4427
Jalahalli,2017,Simple Injury,Head on,Sub Arterial,13.083511,77.492446,0,4428
Jalahalli,2017,Damage Only,Rear end,Arterial,13.049196,77.523952,0,4429
Jalahalli,2017,Simple Injury,Right Turn Collision,Arterial,13.043212,77.561224,0,4430
Jalahalli,2017,Simple Injury,Hit pedestrian,Arterial,13.042609,77.550084,0,4431
Jalahalli,2017,Damage Only,Hit fixed object,Arterial,13.0222,77.3235,0,4432
Jalahalli,2017,Damage Only,Rear end,Arterial,13.044273,77.553395,0,4433
Jalahalli,2017,Simple Injury,Rear end,Arterial,13.0316,77.3157,0,4434
Jalahalli,2017,Grievous Injury,Head on,Arterial,13.043,77.306,0,4435
Jalahalli,2017,Damage Only,Head on,Arterial,13.051558,77.552058,0,4436
Jalahalli,2017,Damage Only,Rear end,Arterial,13.04273,77.550598,0,4437
Jalahalli,2017,Simple Injury,Right Turn Collision,Arterial,13.0349,77.3238,0,4438
Jalahalli,2017,Simple Injury,Right Turn Collision,Arterial,13.048843,77.550047,0,4439
Jalahalli,2017,Simple Injury,Rear end,Sub Arterial,13.063238,77.535252,0,4440
Jalahalli,2017,Simple Injury,Hit pedestrian,Sub Arterial,13.060609,77.54413,0,4441
Jalahalli,2017,Simple Injury,Rear end,Arterial,13.043387,77.557287,0,4442
Jalahalli,2017,Simple Injury,Skidding or Self accident,Arterial,13.112915,77.502556,0,4443
Jalahalli,2017,Simple Injury,Head on,Arterial,13.0323,77.3249,0,4444
Jalahalli,2017,Simple Injury,Head on,Arterial,13.045468,77.300079,0,4445
Jalahalli,2017,Simple Injury,Head on,Sub Arterial,13.036972,77.5363,0,4446
Jalahalli,2017,Simple Injury,Skidding or Self accident,Arterial,13.049233,77.543221,0,4447
Jalahalli,2017,Simple Injury,Rear end,Arterial,13.038161,77.537675,0,4448
Jalahalli,2017,Simple Injury,Hit pedestrian,Sub Arterial,13.041237,77.539009,0,4449
Jalahalli,2017,Simple Injury,Rear end,Sub Arterial,13.054312,77.541161,0,4450
Jalahalli,2017,Simple Injury,Right Turn Collision,Sub Arterial,13.0356,77.3168,0,4451
Jalahalli,2017,Simple Injury,Head on,Arterial,13.080728,77.502725,0,4452
Jalahalli,2017,Simple Injury,Hit pedestrian,Arterial,13.0449,77.3008,0,4453
Jalahalli,2017,Simple Injury,Others,Arterial,13.04951,77.554942,0,4454
Jalahalli,2017,Simple Injury,Hit parked vehicle,Sub Arterial,13.0462,77.5559,0,4455
Jalahalli,2017,Simple Injury,Head on,Arterial,13.076724,77.517257,0,4456
Jalahalli,2017,Damage Only,Hit and Run,Arterial,13.068625,77.52746,0,4457
Jalahalli,2017,Simple Injury,Hit pedestrian,Arterial,13.060637,77.533892,0,4458
Jalahalli,2017,Simple Injury,Head on,Arterial,13.054589,77.548993,0,4459
Jalahalli,2017,Simple Injury,Others,Arterial,13.042895,77.55074,0,4460
Jalahalli,2017,Simple Injury,Head on,Arterial,13.0449,77.3008,0,4461
Jalahalli,2017,Simple Injury,Rear end,Arterial,13.0237,77.334,0,4462
Jalahalli,2017,Simple Injury,Hit pedestrian,Arterial,13.072489,77.523488,0,4463
Jalahalli,2017,Simple Injury,Hit pedestrian,Arterial,13.042903,77.550918,0,4464
Jalahalli,2017,Damage Only,Rear end,Arterial,13.043659,77.556718,0,4465
Jalahalli,2017,Damage Only,Head on,Arterial,13.053424,77.556814,0,4466
Jalahalli,2017,Simple Injury,Rear end,Arterial,13.0229,77.3325,0,4467
Jalahalli,2017,Damage Only,Rear end,Arterial,13.0317,77.3207,0,4468
Jalahalli,2017,Simple Injury,Head on,Arterial,13.06844,77.530236,0,4469
Jalahalli,2017,Simple Injury,Rear end,Arterial,13.070675,77.529752,0,4470
Jalahalli,2017,Simple Injury,Head on,Sub Arterial,13.110382,77.527896,0,4471
Jalahalli,2017,Simple Injury,Head on,Arterial,13.076317,77.503803,0,4472
Jalahalli,2017,Simple Injury,Side impact or Right angle,Arterial,13.043816,77.561221,0,4473
Jalahalli,2017,Simple Injury,Rear end,Arterial,13.070915,77.503905,0,4474
Jalahalli,2017,Simple Injury,Rear end,Sub Arterial,13.037737,77.536941,0,4475
Jalahalli,2017,Simple Injury,Rear end,Arterial,13.043975,77.555591,0,4476
Jalahalli,2017,Simple Injury,Hit pedestrian,Arterial,13.055822,77.532989,0,4477
Jalahalli,2017,Damage Only,Rear end,Arterial,13.044259,77.554947,0,4478
Jalahalli,2017,Fatal,Hit and Run,Arterial,13.05436,77.53118,1,4479
Jalahalli,2017,Simple Injury,Head on,Arterial,13.139274,77.456309,0,4480
Jalahalli,2017,Simple Injury,Others,Sub Arterial,13.0463,77.522498,0,4481
Jalahalli,2017,Damage Only,Hit fixed object,Arterial,13.042259,77.548688,0,4482
Jalahalli,2017,Simple Injury,Head on,Sub Arterial,13.054841,77.533481,0,4483
Jalahalli,2017,Simple Injury,Rear end,Arterial,13.0324,77.3248,0,4484
Jalahalli,2017,Simple Injury,Hit and Run,Arterial,13.0311,77.3303,0,4485
Jalahalli,2017,Damage Only,Hit fixed object,Sub Arterial,13.063136,77.530679,0,4486
Jalahalli,2017,Simple Injury,Hit pedestrian,Sub Arterial,13.07131,77.526594,0,4487
Jalahalli,2017,Fatal,Hit pedestrian,Sub Arterial,13.0588798,77.531888,1,4488
Jalahalli,2017,Fatal,Head on,Sub Arterial,13.0356,77.3168,1,4489
Jalahalli,2017,Damage Only,Rear end,Arterial,13.0222,77.3235,0,4490
Jalahalli,2017,Damage Only,Rear end,Arterial,13.023,77.3279,0,4491
Jalahalli,2017,Simple Injury,Head on,Arterial,13.0414,77.3146,0,4492
Jalahalli,2017,Damage Only,Rear end,Arterial,13.0258,77.3313,0,4493
Jalahalli,2017,Simple Injury,Head on,Arterial,13.0356,77.3168,0,4494
Jalahalli,2017,Simple Injury,Hit pedestrian,Village Road,13.061217,77.532602,0,4495
Jalahalli,2017,Simple Injury,Rear end,Arterial,13.080853,77.501893,0,4496
Jalahalli,2017,Simple Injury,Rear end,Arterial,13.041739,77.54719,0,4497
Jalahalli,2017,Simple Injury,Hit pedestrian,Sub Arterial,13.06046,77.544161,0,4498
Jalahalli,2017,Simple Injury,Hit pedestrian,Arterial,13.084175,77.486444,0,4499
Jalahalli,2017,Simple Injury,Head on,Arterial,13.04149,77.54685,0,4500
Jalahalli,2017,Damage Only,Rear end,Arterial,13.041763,77.547241,0,4501
Jalahalli,2017,Simple Injury,Rear end,Arterial,13.0222,77.3235,0,4502
Jalahalli,2017,Simple Injury,Head on,Arterial,13.0414,77.3146,0,4503
Jalahalli,2017,Fatal,Side impact or Right angle,Arterial,13.043662,77.553484,1,4504
Jalahalli,2017,Simple Injury,Head on,Arterial,13.030689,77.33063,0,4505
Jalahalli,2017,Simple Injury,Head on,Arterial,13.04017,77.53856,0,4506
Jalahalli,2017,Damage Only,Side impact or Right angle,Arterial,13.045206,77.547941,0,4507
Jalahalli,2017,Simple Injury,Rear end,Sub Arterial,13.061356,77.537034,0,4508
Jalahalli,2018,Simple Injury,Rear end,Arterial,13.050862,77.526423,0,4509
Jalahalli,2018,Simple Injury,Head on,Sub Arterial,13.045627,77.552028,0,4510
Jalahalli,2018,Simple Injury,Head on,Arterial,13.050203,77.525573,0,4511
Jalahalli,2018,Simple Injury,Head on,Sub Arterial,13.058407,77.55913,0,4512
Jalahalli,2018,Simple Injury,Hit pedestrian,Sub Arterial,13.1332308,77.4844976,0,4513
Jalahalli,2018,Simple Injury,Head on,Sub Arterial,13.138232,77.453532,0,4514
Jalahalli,2018,Simple Injury,Right Turn Collision,Arterial,13.053295,77.550909,0,4515
Jalahalli,2018,Simple Injury,Head on,Sub Arterial,13.061273,77.5371,0,4516
Jalahalli,2018,Damage Only,Rear end,Sub Arterial,13.046289,77.555881,0,4517
Jalahalli,2018,Damage Only,Rear end,Arterial,13.040704,77.557237,0,4518
Jalahalli,2018,Simple Injury,Side impact or Right angle,Arterial,13.081171,77.50118,0,4519
Jalahalli,2018,Simple Injury,Head on,Arterial,13.054662,77.549084,0,4520
Jalahalli,2018,Simple Injury,Skidding or Self accident,Arterial,13.105018,77.474768,0,4521
Jalahalli,2018,Simple Injury,Head on,Arterial,13.041711,77.547049,0,4522
Jalahalli,2018,Fatal,Head on,Sub Arterial,13.142915,77.501956,1,4523
Jalahalli,2018,Damage Only,Rear end,Arterial,13.051927,77.552099,0,4524
Jalahalli,2018,Simple Injury,Hit fixed object,Arterial,13.042915,77.561533,0,4525
Jalahalli,2018,Simple Injury,Hit fixed object,Sub Arterial,13.08859,77.487876,0,4526
Jalahalli,2018,Simple Injury,Hit pedestrian,Sub Arterial,13.045583,77.556569,0,4527
Jalahalli,2018,Simple Injury,Skidding or Self accident,Arterial,13.131788,77.477269,0,4528
Jalahalli,2018,Damage Only,Head on,Arterial,13.044066,77.561611,0,4529
Jalahalli,2018,Simple Injury,Rear end,Arterial,13.043986,77.554139,0,4530
Jalahalli,2018,Simple Injury,Head on,Arterial,13.10845,77.483566,0,4531
Jalahalli,2018,Fatal,Skidding or Self accident,Sub Arterial,13.101425,77.530458,1,4532
Jalahalli,2018,Fatal,Head on,Arterial,13.118569,77.48386,1,4533
Jalahalli,2018,Simple Injury,Rear end,Arterial,13.05673,77.54672,0,4534
Jalahalli,2018,Simple Injury,Rear end,Arterial,13.040632,77.557258,0,4535
Jalahalli,2018,Simple Injury,Others,Arterial,13.119106,77.484148,0,4536
Jalahalli,2018,Simple Injury,Hit pedestrian,Sub Arterial,13.051453,77.537246,0,4537
Jalahalli,2018,Simple Injury,Hit pedestrian,Sub Arterial,13.050117,77.539571,0,4538
Jalahalli,2018,Simple Injury,Hit pedestrian,Sub Arterial,13.3063656,77.530602,0,4539
Jalahalli,2018,Simple Injury,Hit pedestrian,Sub Arterial,13.077804,77.497457,0,4540
Jalahalli,2018,Simple Injury,Rear end,Sub Arterial,13.045905,77.549358,0,4541
Jalahalli,2018,Simple Injury,Head on,Arterial,13.05142,77.552225,0,4542
Jalahalli,2018,Simple Injury,Skidding or Self accident,Sub Arterial,13.043267,77.561306,0,4543
Jalahalli,2018,Damage Only,Rear end,Arterial,13.0517574,77.551996,0,4544
Jalahalli,2018,Simple Injury,Rear end,Arterial,13.055674,77.547904,0,4545
Jalahalli,2018,Simple Injury,Hit pedestrian,Sub Arterial,13.0792,77.506538,0,4546
Jalahalli,2018,Simple Injury,Rear end,Arterial,13.043542,77.559165,0,4547
Jalahalli,2018,Simple Injury,Hit pedestrian,Others,13.070825,77.53922,0,4548
Jalahalli,2018,Simple Injury,Hit and Run,Sub Arterial,13.065135,77.53056,0,4549
Jalahalli,2018,Simple Injury,Rear end,Arterial,13.042118,77.548486,0,4550
Jalahalli,2018,Simple Injury,Skidding or Self accident,Arterial,13.046247,77.555955,0,4551
Jalahalli,2018,Damage Only,Rear end,Service Road,13.043772,77.558731,0,4552
Jalahalli,2018,Simple Injury,Skidding or Self accident,Sub Arterial,13.144459,77.480284,0,4553
Jalahalli,2018,Damage Only,Hit parked vehicle,Sub Arterial,13.06031,77.531387,0,4554
Jalahalli,2018,Simple Injury,Rear end,Sub Arterial,13.105524,77.528625,0,4555
Jalahalli,2018,Grievous Injury,Head on,Sub Arterial,13.049088,77.53582,0,4556
Jalahalli,2018,Damage Only,Hit fixed object,Arterial,13.114718,77.4825,0,4557
Jalahalli,2018,Simple Injury,Right Turn Collision,Sub Arterial,13.049585,77.553782,0,4558
Jalahalli,2018,Simple Injury,Head on,Arterial,13.043548,77.560711,0,4559
Jalahalli,2018,Simple Injury,Side impact or Right angle,Arterial,13.048603,77.55016,0,4560
Jalahalli,2018,Simple Injury,Hit pedestrian,Sub Arterial,13.058263,77.539969,0,4561
Jalahalli,2018,Simple Injury,Rear end,Sub Arterial,13.060394,77.537957,0,4562
Jalahalli,2018,Simple Injury,Rear end,Arterial,13.067244,77.503485,0,4563
Jalahalli,2018,Fatal,Rear end,Arterial,13.044179,77.562354,1,4564
Jalahalli,2018,Simple Injury,Rear end,Arterial,13.046014,77.556123,0,4565
Jalahalli,2018,Simple Injury,Skidding or Self accident,Sub Arterial,13.066255,77.519873,0,4566
Jalahalli,2018,Simple Injury,Skidding or Self accident,Sub Arterial,13.071179,77.527637,0,4567
Jalahalli,2018,Simple Injury,Hit pedestrian,Sub Arterial,13.057159,77.546523,0,4568
Jalahalli,2018,Simple Injury,Rear end,Arterial,13.043941,77.557037,0,4569
Jalahalli,2018,Simple Injury,Head on,Sub Arterial,13.051162,77.550692,0,4570
Jalahalli,2018,Simple Injury,Side impact or Right angle,Arterial,13.049565,77.55381,0,4571
Jalahalli,2018,Simple Injury,Side impact or Right angle,Arterial,13.055057,77.54303,0,4572
Jalahalli,2018,Damage Only,Rear end,Sub Arterial,13.070291,77.528761,0,4573
Jalahalli,2018,Simple Injury,Hit pedestrian,Arterial,13.050373,77.553203,0,4574
Jalahalli,2018,Simple Injury,Head on,Arterial,13.118961,77.484316,0,4575
Jalahalli,2018,Damage Only,Rear end,Arterial,13.070191,77.503845,0,4576
Jalahalli,2018,Simple Injury,Rear end,Arterial,13.071204,77.503766,0,4577
Jalahalli,2018,Simple Injury,Hit pedestrian,Sub Arterial,13.071338,77.506155,0,4578
Jalahalli,2018,Damage Only,Rear end,Arterial,13.056679,77.546792,0,4579
Jalahalli,2018,Simple Injury,Rear end,Sub Arterial,13.079786,77.510165,0,4580
Jalahalli,2018,Simple Injury,Side impact or Right angle,Residential Street,13.045641,77.554011,0,4581
Jalahalli,2018,Damage Only,Rear end,Sub Arterial,13.056737,77.546751,0,4582
Jalahalli,2018,Damage Only,Side swipe,Arterial,13.043626,77.561201,0,4583
Jalahalli,2018,Simple Injury,Rear end,Arterial,13.108036,77.482099,0,4584
Jalahalli,2018,Simple Injury,Hit fixed object,Sub Arterial,13.129234,77.488078,0,4585
Jalahalli,2018,Simple Injury,Side impact or Right angle,Sub Arterial,13.041908,77.548882,0,4586
Jalahalli,2018,Simple Injury,Rear end,Arterial,13.043557,77.560807,0,4587
Jalahalli,2018,Simple Injury,Hit pedestrian,Arterial,13.101277,77.480832,0,4588
Jalahalli,2018,Simple Injury,Rear end,Sub Arterial,13.15295,77.473263,0,4589
Jalahalli,2018,Simple Injury,Hit pedestrian,Sub Arterial,13.065796,77.542204,0,4590
Jalahalli,2018,Simple Injury,Head on,Arterial,13.09772,77.484188,0,4591
Jalahalli,2018,Simple Injury,Hit pedestrian,Arterial,13.072053,77.524595,0,4592
Jalahalli,2018,Simple Injury,Hit pedestrian,Arterial,13.044656,77.562498,0,4593
Jalahalli,2018,Simple Injury,Head on,Arterial,13.04792,77.557272,0,4594
Jalahalli,2018,Simple Injury,Rear end,Arterial,13.070169,77.503855,0,4595
Jalahalli,2018,Damage Only,Rear end,Arterial,13.041716,77.547324,0,4596
Jalahalli,2018,Simple Injury,Rear end,Arterial,13.050356,77.553176,0,4597
Jalahalli,2018,Simple Injury,Rear end,Arterial,13.042208,77.548884,0,4598
Jalahalli,2018,Simple Injury,Rear end,Arterial,13.043007,77.551346,0,4599
Jalahalli,2018,Simple Injury,Hit pedestrian,Arterial,13.077745,77.50268,0,4600
Jalahalli,2018,Simple Injury,Head on,Sub Arterial,13.073623,77.529923,0,4601
Jalahalli,2018,Simple Injury,Hit pedestrian,Sub Arterial,13.064844,77.508216,0,4602
Jalahalli,2018,Grievous Injury,Head on,Arterial,13.043641,77.55697,0,4603
Jalahalli,2018,Simple Injury,Head on,Arterial,13.080225,77.509081,0,4604
Jalahalli,2018,Damage Only,Head on,Arterial,13.077971,77.502446,0,4605
Jalahalli,2018,Simple Injury,Head on,Sub Arterial,13.058206,77.521829,0,4606
Jalahalli,2018,Simple Injury,Right Turn Collision,Sub Arterial,13.066854,77.531806,0,4607
Jalahalli,2018,Simple Injury,Hit pedestrian,Sub Arterial,13.049938,77.557509,0,4608
Jalahalli,2018,Damage Only,Rear end,Arterial,13.043599,77.557089,0,4609
Jalahalli,2018,Simple Injury,Hit bicyclist,City or Town Road,13.0781102,77.5022977,0,4610
Jalahalli,2018,Grievous Injury,Side swipe,Arterial,13.084078,77.499352,0,4611
Jalahalli,2018,Simple Injury,Head on,Sub Arterial,13.04926,77.543477,0,4612
Jalahalli,2018,Simple Injury,Right Turn Collision,Sub Arterial,13.048627,77.546474,0,4613
Jalahalli,2018,Simple Injury,Rear end,Sub Arterial,13.054541,77.53174,0,4614
Jalahalli,2018,Simple Injury,Head on,Arterial,13.044681,77.562594,0,4615
Jalahalli,2018,Simple Injury,Hit pedestrian,Arterial,13.054874,77.53471,0,4616
Jalahalli,2018,Damage Only,Hit fixed object,Arterial,13.10455,77.478109,0,4617
Jalahalli,2018,Simple Injury,Head on,Arterial,13.054755,77.549021,0,4618
Jalahalli,2018,Simple Injury,Head on,Sub Arterial,13.047464,77.542343,0,4619
Jalahalli,2018,Simple Injury,Hit parked vehicle,Sub Arterial,13.065509,77.533076,0,4620
Jalahalli,2018,Simple Injury,Rear end,Arterial,13.044942,77.556736,0,4621
Jalahalli,2018,Simple Injury,Head on,Sub Arterial,13.054553,77.531833,0,4622
